level,section,row,seat,zone,zone_id,price,map_x,map_y,seat_type,aisle,view_image_id,tessitura_seat,seat_id
orchestra,orchestra,K,1,Orchestra Premium2,5059,351.0,1341.67,696.91,17,0,18704461-004f-44c2-8ca3-12a2294f474a,172862,90e92994-041a-4379-859d-3bad029d2f94
orchestra,orchestra,K,3,Orchestra Premium2,5059,351.0,1367.4,701.26,1,0,18704461-004f-44c2-8ca3-12a2294f474a,172863,062e7f70-d54b-4aec-bd67-7fc89455abf6
orchestra,orchestra,K,5,Orchestra 3,5060,202.0,1393.13,705.87,1,0,18704461-004f-44c2-8ca3-12a2294f474a,172864,a99cc2de-f88a-4df2-86ef-d3c90c0c421b
orchestra,orchestra,K,7,Orchestra 3,5060,202.0,1418.85,710.73,1,0,18704461-004f-44c2-8ca3-12a2294f474a,172865,cca462e5-9c8f-41d2-a95a-4a4d16ee182f
orchestra,orchestra,K,9,Orchestra 4,5061,139.0,1444.58,716.89,1,0,18704461-004f-44c2-8ca3-12a2294f474a,172866,bbb4d8cd-1c4d-47bb-be42-4c80dc559719
orchestra,orchestra,K,11,Orchestra 4,5061,139.0,1470.3,722.32,1,0,6aab4c77-323f-4599-8029-8733f21f5718,172867,1d6f7dac-6552-4c84-8b58-10e077953cec
orchestra,orchestra,K,13,Orchestra 4,5061,139.0,1496.03,728.02,1,0,6aab4c77-323f-4599-8029-8733f21f5718,172868,c95cf50d-f04f-41d1-93e7-2da52498e144
orchestra,orchestra,K,15,Orchestra 4,5061,139.0,1521.75,735.02,1,0,6aab4c77-323f-4599-8029-8733f21f5718,172869,91f6053c-50cc-48d6-9daa-ba258726dbf5
orchestra,orchestra,K,17,Orchestra 4,5061,139.0,1547.47,742.3,1,0,6aab4c77-323f-4599-8029-8733f21f5718,172870,3ea757d8-8a15-41c8-9e17-7252253a347d
orchestra,orchestra,K,19,Orchestra 4,5061,139.0,1573.2,749.94,1,0,6aab4c77-323f-4599-8029-8733f21f5718,172871,33ec252e-6ea3-41e6-b066-cd74593525d7
orchestra,orchestra,K,21,Orchestra 4,5061,139.0,1598.92,757.96,17,0,6aab4c77-323f-4599-8029-8733f21f5718,172872,a4d85dc7-f9ab-49d8-8cf1-a2f526401bd2
orchestra,orchestra,L,1,Orchestra Premium2,5059,351.0,1341.52,658.55,1,0,18704461-004f-44c2-8ca3-12a2294f474a,172782,b26d61b6-6ea0-44fa-8bc5-81cb898d038f
orchestra,orchestra,L,3,Orchestra Premium2,5059,351.0,1365.59,663.13,1,0,18704461-004f-44c2-8ca3-12a2294f474a,172783,4deafa20-4698-472b-8ebf-522ec8a44160
orchestra,orchestra,L,5,Orchestra 3,5060,202.0,1389.67,667.98,1,0,18704461-004f-44c2-8ca3-12a2294f474a,172784,579b3d7a-c97e-46c6-9752-a836d2427bb6
orchestra,orchestra,L,7,Orchestra 3,5060,202.0,1413.75,672.1,1,0,18704461-004f-44c2-8ca3-12a2294f474a,172785,64fb8a8f-a119-4968-873c-3446cef24070
orchestra,orchestra,L,9,Orchestra 4,5061,139.0,1437.85,677.47,1,0,18704461-004f-44c2-8ca3-12a2294f474a,172786,6dc00b82-75d4-4232-8ff5-158a2bb7ea13
orchestra,orchestra,L,11,Orchestra 4,5061,139.0,1461.94,683.13,1,0,18704461-004f-44c2-8ca3-12a2294f474a,172787,3c4c3975-5f2d-48b3-a4aa-300203b05774
orchestra,orchestra,L,13,Orchestra 4,5061,139.0,1486.04,688.07,1,0,6aab4c77-323f-4599-8029-8733f21f5718,172788,84043ac4-6f9a-4faf-8fa8-d43cfa0c4002
orchestra,orchestra,L,15,Orchestra 4,5061,139.0,1510.15,693.28,1,0,6aab4c77-323f-4599-8029-8733f21f5718,172789,680b1ca7-4017-41a8-b7fc-94403e147bd3
orchestra,orchestra,L,17,Orchestra 4,5061,139.0,1534.25,699.78,1,0,6aab4c77-323f-4599-8029-8733f21f5718,172790,8b934e24-f63e-46c2-8a8e-24236ae4a16d
orchestra,orchestra,L,19,Orchestra 4,5061,139.0,1558.37,706.58,1,0,6aab4c77-323f-4599-8029-8733f21f5718,172791,f4764ee7-8f63-44bc-86b9-c7685253ad5e
orchestra,orchestra,L,21,Orchestra 4,5061,139.0,1582.16,713.99,22,0,6aab4c77-323f-4599-8029-8733f21f5718,172792,8f2ba5b3-a9c8-4e0e-8d34-d2f499aba42f
orchestra,orchestra,M,1,Orchestra Premium2,5059,351.0,1341.53,621.52,1,0,18704461-004f-44c2-8ca3-12a2294f474a,172702,770680fa-8f31-4794-a152-d718ec5ddb1e
orchestra,orchestra,M,3,Orchestra Premium2,5059,351.0,1366.05,626.15,1,0,18704461-004f-44c2-8ca3-12a2294f474a,172703,412587bc-9d4a-4337-8f62-d32e2358a111
orchestra,orchestra,M,5,Orchestra 3,5060,202.0,1390.57,631.07,1,0,18704461-004f-44c2-8ca3-12a2294f474a,172704,a61f684e-1f88-41bb-a2e2-724cef660c46
orchestra,orchestra,M,7,Orchestra 3,5060,202.0,1415.09,635.24,1,0,18704461-004f-44c2-8ca3-12a2294f474a,172705,896a017e-ce3c-450e-9b73-f204688baf67
orchestra,orchestra,M,9,Orchestra 4,5061,139.0,1439.62,640.67,1,0,18704461-004f-44c2-8ca3-12a2294f474a,172706,a8537aa8-7ff2-4096-a46a-69e4748f1718
orchestra,orchestra,M,11,Orchestra 4,5061,139.0,1464.15,646.39,1,0,18704461-004f-44c2-8ca3-12a2294f474a,172707,51283fd2-c6f7-4f30-b419-5028c22aca98
orchestra,orchestra,M,13,Orchestra 4,5061,139.0,1488.69,651.39,1,0,18704461-004f-44c2-8ca3-12a2294f474a,172708,1a3b789f-bdc1-4f86-9384-427f573227d2
orchestra,orchestra,M,15,Orchestra 4,5061,139.0,1513.23,657.66,1,0,6aab4c77-323f-4599-8029-8733f21f5718,172709,1077069e-7438-410d-9e7e-7294e77bc5f8
orchestra,orchestra,M,17,Orchestra 4,5061,139.0,1537.78,663.22,1,0,6aab4c77-323f-4599-8029-8733f21f5718,172710,4a03d427-5d32-4031-825e-4ec4aa6f761d
orchestra,orchestra,M,19,Orchestra 4,5061,139.0,1562.33,669.08,1,0,6aab4c77-323f-4599-8029-8733f21f5718,172711,b3ce11fd-8152-4634-b050-80da94009e31
orchestra,orchestra,M,21,Orchestra 4,5061,139.0,1586.88,676.28,1,0,6aab4c77-323f-4599-8029-8733f21f5718,172712,96cee19b-5a90-4885-ba6a-952815ab0f22
orchestra,orchestra,N,1,Orchestra Premium2,5059,351.0,1342.74,584.93,1,0,18704461-004f-44c2-8ca3-12a2294f474a,172622,2681b890-3248-4283-8b29-90b058477aa3
orchestra,orchestra,N,3,Orchestra Premium2,5059,351.0,1367.78,589.7,1,0,18704461-004f-44c2-8ca3-12a2294f474a,172623,80275bd1-de1e-4d51-86c3-8c552a224c5b
orchestra,orchestra,N,5,Orchestra 3,5060,202.0,1392.83,593.73,1,0,18704461-004f-44c2-8ca3-12a2294f474a,172624,0388d2e5-6383-4e1c-b8e4-6cdd7068ac99
orchestra,orchestra,N,7,Orchestra 3,5060,202.0,1417.88,599.03,1,0,18704461-004f-44c2-8ca3-12a2294f474a,172625,bdb125f0-b7a9-4bb3-bd8a-e172c0fa9e50
orchestra,orchestra,N,9,Orchestra 4,5061,139.0,1442.92,603.59,1,0,18704461-004f-44c2-8ca3-12a2294f474a,172626,27cf3e34-4a6b-419c-a5de-fabac2e67bd6
orchestra,orchestra,N,11,Orchestra 4,5061,139.0,1467.96,609.44,1,0,18704461-004f-44c2-8ca3-12a2294f474a,172627,4cad775c-73e6-4c9b-89a7-320fddfd39c9
orchestra,orchestra,N,13,Orchestra 4,5061,139.0,1493.01,614.56,1,0,18704461-004f-44c2-8ca3-12a2294f474a,172628,8db18f4c-0bf9-4f80-8b0e-a6e98266a290
orchestra,orchestra,N,15,Orchestra 4,5061,139.0,1518.05,619.96,1,0,18704461-004f-44c2-8ca3-12a2294f474a,172629,42f79779-ac10-439f-928c-9c4193b21268
orchestra,orchestra,N,17,Orchestra 4,5061,139.0,1543.1,626.65,1,0,6aab4c77-323f-4599-8029-8733f21f5718,172630,b610c798-d79f-457c-a816-750e56a71ad7
orchestra,orchestra,N,19,Orchestra 4,5061,139.0,1568.14,633.64,1,0,6aab4c77-323f-4599-8029-8733f21f5718,172631,1f088cc9-1a07-4323-acb7-cf7b74b8daaa
orchestra,orchestra,N,21,Orchestra 4,5061,139.0,1593.19,639.98,1,0,6aab4c77-323f-4599-8029-8733f21f5718,172632,7c69a06d-b5f8-401a-8e9d-1c27d9d07d5e
orchestra,orchestra,O,1,Orchestra Premium2,5059,351.0,1343.51,547.71,17,0,18704461-004f-44c2-8ca3-12a2294f474a,172542,7285ab67-9e00-4dc5-9175-f876294a27ec
orchestra,orchestra,O,3,Orchestra Premium2,5059,351.0,1369.04,552.35,1,0,18704461-004f-44c2-8ca3-12a2294f474a,172543,b4c7cd65-f7ec-45ca-b101-685b4aeadbf7
orchestra,orchestra,O,5,Orchestra 3,5060,202.0,1394.57,556.27,1,0,18704461-004f-44c2-8ca3-12a2294f474a,172544,2d5b65d7-0389-4aeb-a3b0-fd42b9df4a66
orchestra,orchestra,O,7,Orchestra 3,5060,202.0,1420.09,561.45,1,0,18704461-004f-44c2-8ca3-12a2294f474a,172545,7f39d73c-36a9-47fb-ab6d-9c5e9a078cd5
orchestra,orchestra,O,9,Orchestra 4,5061,139.0,1445.62,566.89,1,0,18704461-004f-44c2-8ca3-12a2294f474a,172546,628fb07e-6ae1-4f0f-b93c-0045a5e6430b
orchestra,orchestra,O,11,Orchestra 4,5061,139.0,1471.14,571.62,1,0,18704461-004f-44c2-8ca3-12a2294f474a,172547,06d42b0f-4c8c-4d36-bf96-ffe7f1a7b789
orchestra,orchestra,O,13,Orchestra 4,5061,139.0,1496.67,576.62,1,0,18704461-004f-44c2-8ca3-12a2294f474a,172548,37185839-2623-4e84-9843-cab8deb23956
orchestra,orchestra,O,15,Orchestra 4,5061,139.0,1522.19,582.9,1,0,18704461-004f-44c2-8ca3-12a2294f474a,172549,ce47e086-b97f-434e-8c39-c6c3373ff671
orchestra,orchestra,O,17,Orchestra 4,5061,139.0,1547.72,589.47,1,0,18704461-004f-44c2-8ca3-12a2294f474a,172550,7285de36-4f61-45af-98a7-1c393f4c419c
orchestra,orchestra,O,19,Orchestra 4,5061,139.0,1573.25,596.34,1,0,6aab4c77-323f-4599-8029-8733f21f5718,172551,706b7c7f-ffaa-421b-94e0-779d65815b40
orchestra,orchestra,O,21,Orchestra 4,5061,139.0,1598.77,603.56,1,0,6aab4c77-323f-4599-8029-8733f21f5718,172552,629f498e-8511-411e-8775-c8df66106197
orchestra,orchestra,P,1,Orchestra Premium2,5059,351.0,1343.66,510.45,1,0,18704461-004f-44c2-8ca3-12a2294f474a,172462,23553e75-5788-4bd3-8c15-a092d4780ff4
orchestra,orchestra,P,3,Orchestra Premium2,5059,351.0,1369.7,515.22,1,0,18704461-004f-44c2-8ca3-12a2294f474a,172463,37142c9a-d49b-465b-971a-1fb69450b491
orchestra,orchestra,P,5,Orchestra 3,5060,202.0,1395.74,519.25,1,0,18704461-004f-44c2-8ca3-12a2294f474a,172464,4449a6ae-bdbb-41d2-a23a-427560abfe5f
orchestra,orchestra,P,7,Orchestra 3,5060,202.0,1421.79,523.56,1,0,18704461-004f-44c2-8ca3-12a2294f474a,172465,af9482a5-402a-4a91-bb12-a4450dfb7f46
orchestra,orchestra,P,9,Orchestra 4,5061,139.0,1447.84,529.12,1,0,18704461-004f-44c2-8ca3-12a2294f474a,172466,0aa2d958-f93c-4205-8df6-21039430eca9
orchestra,orchestra,P,11,Orchestra 4,5061,139.0,1473.88,533.96,1,0,18704461-004f-44c2-8ca3-12a2294f474a,172467,2d384244-5cc1-4178-91c0-e7075b61bc5e
orchestra,orchestra,P,13,Orchestra 4,5061,139.0,1499.92,540.09,1,0,18704461-004f-44c2-8ca3-12a2294f474a,172468,d219a6dd-a2ab-431c-8712-b46938a6af8e
orchestra,orchestra,P,15,Orchestra 4,5061,139.0,1525.97,546.48,1,0,18704461-004f-44c2-8ca3-12a2294f474a,172469,f7b03309-cd3e-4f0a-a251-f65bb21f4e40
orchestra,orchestra,P,17,Orchestra 4,5061,139.0,1552.01,552.18,1,0,18704461-004f-44c2-8ca3-12a2294f474a,172470,8dcc2f8e-b7e5-4dcb-855b-7cd8ea2132e3
orchestra,orchestra,P,19,Orchestra 4,5061,139.0,1578.06,558.17,1,0,18704461-004f-44c2-8ca3-12a2294f474a,172471,da5613af-9d2a-483b-85cb-d62433fb05e4
orchestra,orchestra,P,21,Orchestra 4,5061,139.0,1604.1,565.5,1,0,6aab4c77-323f-4599-8029-8733f21f5718,172472,81382ca9-8cfc-4d77-883c-05ce0e8de88d
orchestra,orchestra,P,23,Orchestra 4,5061,139.0,1630.14,573.21,1,0,6aab4c77-323f-4599-8029-8733f21f5718,172473,43cf6079-d430-4d6b-a04c-e0b39e52030f
orchestra,orchestra,R,1,Orchestra Premium2,5059,351.0,1343.5,473.47,1,0,18704461-004f-44c2-8ca3-12a2294f474a,172382,1c36895a-14b5-48d0-be9d-c1f9d3d7424f
orchestra,orchestra,R,3,Orchestra Premium2,5059,351.0,1368.03,476.8,1,0,18704461-004f-44c2-8ca3-12a2294f474a,172383,87b734b2-53e5-4c40-826c-bd3c8b9087fb
orchestra,orchestra,S,1,Orchestra Premium2,5059,351.0,1344.05,435.71,1,0,18704461-004f-44c2-8ca3-12a2294f474a,172302,90411869-eddd-483e-97ad-46dc3c8adeda
orchestra,orchestra,S,3,Orchestra Premium2,5059,351.0,1368.98,440.12,1,0,18704461-004f-44c2-8ca3-12a2294f474a,172303,69cff563-3a37-499a-be78-b6d29e9c025a
orchestra,orchestra,S,5,Orc 4 Accessible,5062,139.0,1418.84,448.83,18,0,18704461-004f-44c2-8ca3-12a2294f474a,172305,ba307d30-4247-492d-bac2-1a985346b92d
orchestra,orchestra,S,7,Orc 4 Accessible,5062,139.0,1443.77,453.08,8,0,18704461-004f-44c2-8ca3-12a2294f474a,172306,90489895-62be-40c8-b149-07cb20aae855
orchestra,orchestra,S,9,Orc 4 Accessible,5062,139.0,1468.7,457.6,15,0,18704461-004f-44c2-8ca3-12a2294f474a,172307,38deafed-da36-49f7-9e82-33996f74d12a
orchestra,orchestra,S,11,Orc 4 Accessible,5062,139.0,1493.64,463.4,13,0,18704461-004f-44c2-8ca3-12a2294f474a,172308,70c91925-dbf3-4778-86d4-4e6beb928e59
orchestra,orchestra,S,13,Orc 4 Accessible,5062,139.0,1518.57,468.47,18,0,18704461-004f-44c2-8ca3-12a2294f474a,172309,9ddbf17f-c271-4999-b4c3-a120585974af
orchestra,orchestra,S,15,Orc 4 Accessible,5062,139.0,1543.5,474.83,18,0,18704461-004f-44c2-8ca3-12a2294f474a,172310,706bac03-629d-4861-8cfa-5b5bf07870ef
orchestra,orchestra,S,17,Orc 4 Accessible,5062,139.0,1568.43,480.47,8,0,18704461-004f-44c2-8ca3-12a2294f474a,172311,d4f76c3f-6fc7-4e8e-8ef2-3053d728cf35
orchestra,orchestra,S,19,Orc 4 Accessible,5062,139.0,1593.36,486.41,15,0,18704461-004f-44c2-8ca3-12a2294f474a,172312,7a0510d4-fde6-45c6-9de9-10e63184062d
orchestra,orchestra,T,1,Orchestra Premium2,5059,351.0,1346.07,399.16,17,0,18704461-004f-44c2-8ca3-12a2294f474a,172222,6f037d8e-5a17-4342-897a-1209ef47afde
orchestra,orchestra,T,3,Orchestra Premium2,5059,351.0,1371.43,403.49,1,0,18704461-004f-44c2-8ca3-12a2294f474a,172223,ab800089-f6c7-476a-bfee-4bfbfd8e55e4
orchestra,orchestra,U,1,Orchestra 3,5060,202.0,1346.51,362.14,1,0,18704461-004f-44c2-8ca3-12a2294f474a,172142,f2904917-6a51-479a-94d5-65d115232474
orchestra,orchestra,U,3,Orchestra 3,5060,202.0,1372.21,366.47,1,0,18704461-004f-44c2-8ca3-12a2294f474a,172143,922e955b-7cce-432c-9f88-2487cd35f3f0
orchestra,orchestra,U,5,Orchestra 3,5060,202.0,1397.9,370.1,1,0,18704461-004f-44c2-8ca3-12a2294f474a,172144,b82623fe-3fe3-436f-883d-67b380a6fd77
orchestra,orchestra,U,7,Orchestra 3,5060,202.0,1423.61,374.01,1,0,18704461-004f-44c2-8ca3-12a2294f474a,172145,536468f7-61a0-47ba-8216-d75e4068bd7b
orchestra,orchestra,U,9,Orchestra 4,5061,139.0,1449.3,379.19,1,0,18704461-004f-44c2-8ca3-12a2294f474a,172146,805274e4-47ff-4e83-95b2-c030f508d3cf
orchestra,orchestra,U,11,Orchestra 4,5061,139.0,1475.0,384.63,1,0,18704461-004f-44c2-8ca3-12a2294f474a,172147,ac29ebc0-ed70-4c8d-ab0d-a999e3355252
orchestra,orchestra,U,13,Orchestra 4,5061,139.0,1500.7,390.35,1,0,18704461-004f-44c2-8ca3-12a2294f474a,172148,6b7ba992-ad34-4e1d-9297-5aa336f56eca
orchestra,orchestra,U,15,Orchestra 4,5061,139.0,1526.4,395.35,1,0,18704461-004f-44c2-8ca3-12a2294f474a,172149,a820441f-8808-4f71-8296-8382e76ac67b
orchestra,orchestra,U,17,Orchestra 4,5061,139.0,1552.1,400.63,1,0,18704461-004f-44c2-8ca3-12a2294f474a,172150,7987e1c0-6716-4918-bdb8-449e706daaf0
orchestra,orchestra,U,19,Orchestra 4,5061,139.0,1577.8,407.19,1,0,18704461-004f-44c2-8ca3-12a2294f474a,172151,0fb9cdd3-0ca1-421e-a7ad-10754cb51676
orchestra,orchestra,U,21,Orchestra 4,5061,139.0,1603.5,413.06,1,0,18704461-004f-44c2-8ca3-12a2294f474a,172152,fed96bba-a617-4cbe-8d02-b7ba177d501d
orchestra,orchestra,U,23,Orchestra 4,5061,139.0,1629.2,419.27,17,0,18704461-004f-44c2-8ca3-12a2294f474a,172153,5ffdf41b-af50-4b91-9aaa-683c197677c9
orchestra,orchestra,V,1,Orchestra 3,5060,202.0,1348.28,323.54,1,0,06dbf9ec-66a9-4355-bfd7-345962a667e1,172062,1df49a35-77d5-41f3-9708-23c6a6dd950b
orchestra,orchestra,V,3,Orchestra 3,5060,202.0,1374.35,327.69,1,0,06dbf9ec-66a9-4355-bfd7-345962a667e1,172063,99bb133a-db19-4590-a67b-68b43adc33ff
orchestra,orchestra,V,5,Orchestra 4,5061,139.0,1400.42,332.15,1,0,06dbf9ec-66a9-4355-bfd7-345962a667e1,172064,ba70aae4-867a-4dee-ac55-c615815988a2
orchestra,orchestra,V,7,Orchestra 4,5061,139.0,1426.49,336.88,1,0,06dbf9ec-66a9-4355-bfd7-345962a667e1,172065,71af20e6-df0f-42cb-828d-a9e76db5a738
orchestra,orchestra,V,9,Orchestra 4,5061,139.0,1452.56,341.89,1,0,06dbf9ec-66a9-4355-bfd7-345962a667e1,172066,9de257f4-dd6e-4d9d-a62d-f5ab6d9f4dcb
orchestra,orchestra,V,11,Orchestra 4,5061,139.0,1478.63,347.16,1,0,06dbf9ec-66a9-4355-bfd7-345962a667e1,172067,cc90332f-8352-4ce5-80bd-163a285d4a57
orchestra,orchestra,V,13,Orchestra 4,5061,139.0,1504.7,352.7,1,0,06dbf9ec-66a9-4355-bfd7-345962a667e1,172068,76e5f0e0-fd8d-4cfe-935e-b44ab74898b2
orchestra,orchestra,V,15,Orchestra 4,5061,139.0,1530.77,357.52,1,0,06dbf9ec-66a9-4355-bfd7-345962a667e1,172069,e5289629-aec5-45af-826f-eec7db1b76bd
orchestra,orchestra,V,17,Orchestra 4,5061,139.0,1556.84,362.63,1,0,06dbf9ec-66a9-4355-bfd7-345962a667e1,172070,b233479d-0ec3-4d53-b1d9-e5cf3ee309fc
orchestra,orchestra,V,19,Orchestra 4,5061,139.0,1582.91,369.02,1,0,06dbf9ec-66a9-4355-bfd7-345962a667e1,172071,7375ed02-fb93-4e6b-b89a-f16a51de95b0
orchestra,orchestra,V,21,Orchestra 4,5061,139.0,1608.97,374.71,1,0,06dbf9ec-66a9-4355-bfd7-345962a667e1,172072,63bc3114-9cb3-4adc-914c-9b0beaf6d06e
orchestra,orchestra,V,23,Orchestra 4,5061,139.0,1635.04,381.75,1,0,06dbf9ec-66a9-4355-bfd7-345962a667e1,172073,b16824af-27dd-420f-b638-4c997803a2c9
orchestra,orchestra,W,1,Orchestra 3,5060,202.0,1349.72,287.42,1,0,06dbf9ec-66a9-4355-bfd7-345962a667e1,171982,9a7d9fbf-dbd3-415a-8f39-42e41b3d2726
orchestra,orchestra,W,3,Orchestra 3,5060,202.0,1376.21,291.57,1,0,06dbf9ec-66a9-4355-bfd7-345962a667e1,171983,55ade534-0707-4c73-a64d-e405f9e4d5b1
orchestra,orchestra,W,5,Orchestra 4,5061,139.0,1402.7,296.03,1,0,06dbf9ec-66a9-4355-bfd7-345962a667e1,171984,9c1c1a7d-dff3-4b46-bbae-822e2fa77e02
orchestra,orchestra,W,7,Orchestra 4,5061,139.0,1429.18,299.77,1,0,06dbf9ec-66a9-4355-bfd7-345962a667e1,171985,4bc01726-aff5-4a60-9d7d-f31cb07132f0
orchestra,orchestra,W,9,Orchestra 4,5061,139.0,1455.67,304.78,1,0,06dbf9ec-66a9-4355-bfd7-345962a667e1,171986,a3ea1699-6765-4875-9aec-330db2cd950f
orchestra,orchestra,W,11,Orchestra 4,5061,139.0,1482.15,310.04,1,0,06dbf9ec-66a9-4355-bfd7-345962a667e1,171987,e6f5a573-78e7-470d-80b9-fd4a492c7b4e
orchestra,orchestra,W,13,Orchestra 4,5061,139.0,1508.64,314.58,1,0,06dbf9ec-66a9-4355-bfd7-345962a667e1,171988,866e8c16-5e71-4e7a-b250-2421a442ca3b
orchestra,orchestra,W,15,Orchestra 4,5061,139.0,1535.13,320.41,1,0,06dbf9ec-66a9-4355-bfd7-345962a667e1,171989,05a9d3a6-413a-4af0-82da-c824c9a6c887
orchestra,orchestra,W,17,Orchestra 4,5061,139.0,1561.61,325.51,1,0,06dbf9ec-66a9-4355-bfd7-345962a667e1,171990,b9ed6a8f-0b8f-475a-a96e-88461367e1b7
orchestra,orchestra,W,19,Orchestra 4,5061,139.0,1588.1,331.9,1,0,06dbf9ec-66a9-4355-bfd7-345962a667e1,171991,96f85332-baac-4619-a620-af40c9466964
orchestra,orchestra,W,21,Orchestra 4,5061,139.0,1614.59,338.6,1,0,06dbf9ec-66a9-4355-bfd7-345962a667e1,171992,60b4be06-975f-4d12-a46d-a6b188c1f1c3
orchestra,orchestra,W,23,Orchestra 4,5061,139.0,1641.07,345.64,17,0,06dbf9ec-66a9-4355-bfd7-345962a667e1,171993,61b221fc-b8b2-404a-b675-0c35502040e0
orchestra,orchestra,X,1,Orchestra 4,5061,139.0,1348.72,250.31,17,0,06dbf9ec-66a9-4355-bfd7-345962a667e1,174219,64f5a2a4-f8ee-4772-8fae-38c024a08a37
orchestra,orchestra,X,3,Orchestra 4,5061,139.0,1375.79,254.46,1,0,06dbf9ec-66a9-4355-bfd7-345962a667e1,174220,4814d763-d17f-4c67-85ea-d3bafb56a6ca
orchestra,orchestra,X,5,Orchestra 4,5061,139.0,1402.86,258.92,1,0,06dbf9ec-66a9-4355-bfd7-345962a667e1,174221,94f7eced-f44f-46b5-98a5-4eb45d0d4edc
orchestra,orchestra,X,7,Orchestra 4,5061,139.0,1429.93,262.66,1,0,06dbf9ec-66a9-4355-bfd7-345962a667e1,174222,3cd4c23a-87d7-48b0-a04e-cf2996182fdc
orchestra,orchestra,X,9,Orchestra 4,5061,139.0,1457.0,267.66,1,0,06dbf9ec-66a9-4355-bfd7-345962a667e1,174223,7388cb7e-5b08-4107-86df-968b0579406b
orchestra,orchestra,X,11,Orchestra 4,5061,139.0,1484.07,272.92,1,0,06dbf9ec-66a9-4355-bfd7-345962a667e1,174224,b1559ef7-0f9b-40de-8e1d-ddc85babca20
orchestra,orchestra,X,13,Orchestra 4,5061,139.0,1511.14,278.47,1,0,06dbf9ec-66a9-4355-bfd7-345962a667e1,174225,a4d6c600-e3fb-4ca5-8edb-e591b74d33fa
orchestra,orchestra,X,15,Orchestra 4,5061,139.0,1538.21,284.29,1,0,06dbf9ec-66a9-4355-bfd7-345962a667e1,174226,ac557d31-2534-437c-a604-7b46286cfba5
orchestra,orchestra,X,17,Orchestra 4,5061,139.0,1565.28,289.4,1,0,06dbf9ec-66a9-4355-bfd7-345962a667e1,174227,ea03ccab-f6bc-48c6-9c1f-d6f9bdb4cb4b
orchestra,orchestra,X,19,Orchestra 4,5061,139.0,1592.34,295.79,1,0,06dbf9ec-66a9-4355-bfd7-345962a667e1,174228,b0551806-57fd-46d0-bfa2-ec4260d832a7
orchestra,orchestra,X,21,Orchestra 4,5061,139.0,1619.41,301.48,1,0,06dbf9ec-66a9-4355-bfd7-345962a667e1,174229,fad6318d-4dcc-4704-9311-1c60617c44ac
orchestra,orchestra,X,23,Orchestra 4,5061,139.0,1646.48,308.53,1,0,06dbf9ec-66a9-4355-bfd7-345962a667e1,174230,9d986b58-cbb6-4733-966d-b8d397ee6bfc
orchestra,orchestra,Y,1,Orchestra 4,5061,139.0,1350.11,213.26,22,0,06dbf9ec-66a9-4355-bfd7-345962a667e1,174139,b9752d44-fa71-4562-be88-520af902ae99
orchestra,orchestra,Y,3,Orchestra 4,5061,139.0,1377.52,217.32,1,0,06dbf9ec-66a9-4355-bfd7-345962a667e1,174140,c5408a28-0ab2-45ef-8d83-257db7b76633
orchestra,orchestra,Y,5,Orchestra 4,5061,139.0,1404.95,221.68,1,0,06dbf9ec-66a9-4355-bfd7-345962a667e1,174141,a87b6886-d630-4fb9-bdcb-f269cf741465
orchestra,orchestra,Y,7,Orchestra 4,5061,139.0,1432.37,226.33,1,0,06dbf9ec-66a9-4355-bfd7-345962a667e1,174142,067959c6-a28e-4ecb-99df-67a3fcb7d1f1
orchestra,orchestra,Y,9,Orchestra 4,5061,139.0,1459.79,230.23,1,0,06dbf9ec-66a9-4355-bfd7-345962a667e1,174143,7edbc6e7-68f5-485d-92aa-3978b51239e4
orchestra,orchestra,Y,11,Orchestra 4,5061,139.0,1487.21,235.4,1,0,06dbf9ec-66a9-4355-bfd7-345962a667e1,174144,5a4247be-fae7-4cfc-abeb-280ec4e997d8
orchestra,orchestra,Y,13,Orchestra 4,5061,139.0,1514.64,240.85,1,0,06dbf9ec-66a9-4355-bfd7-345962a667e1,174145,372c38c0-74e9-48e6-8a87-f7a8eae1a34c
orchestra,orchestra,Y,15,Orchestra 4,5061,139.0,1542.06,246.58,1,0,06dbf9ec-66a9-4355-bfd7-345962a667e1,174146,e2d10676-c5bb-46e9-966a-dfd0d755ad52
orchestra,orchestra,Y,17,Orchestra 4,5061,139.0,1569.48,252.59,1,0,06dbf9ec-66a9-4355-bfd7-345962a667e1,174147,228d815c-cdf3-4f47-a1b6-522ab6bf8e30
orchestra,orchestra,Y,19,Orchestra 4,5061,139.0,1596.9,258.89,1,0,06dbf9ec-66a9-4355-bfd7-345962a667e1,174148,c2ef9463-cdee-4a87-ba8d-346ff6f8a1fc
orchestra,orchestra,Y,21,Orchestra 4,5061,139.0,1624.32,264.49,1,0,06dbf9ec-66a9-4355-bfd7-345962a667e1,174149,32d81878-d33b-4fce-b6df-4c3fb1d0b635
orchestra,orchestra,Y,23,Orchestra 4,5061,139.0,1651.75,271.43,1,0,06dbf9ec-66a9-4355-bfd7-345962a667e1,174150,6433b2ba-1b09-4ae2-bf11-4ec8d2cbb05c
orchestra,orchestra,Z,1,Orchestra 4,5061,139.0,1351.11,175.64,1,0,06dbf9ec-66a9-4355-bfd7-345962a667e1,174059,282fa7a4-d4dd-431b-b3b7-22ce00db9b50
